be897b8a-4b71-498a-80cb-35263618b901.jpg,0.0042194092827,,,,,,,,,,,,
forbinder m fadferd oh1.png,0.0464135021097,,,,,,,,,,,,
image.jpeg,0.0253164556962,,,,,,,,,,,,
image.jpg,0.0084388185654,,,,,,,,,,,,
motivajonsbilde fra Nicoline OH2.jpg,0.0717299578059,,,,,,,,,,,,
oversiktskart 2016.png,0.0759493670886,,,,,,,,,,,,
average,0.115096108767,,,,,,,,,,,,
,,,,,,,,,,
ORG3402 Organisasjonsatferd og ledelse,,,,,,,,,,
logged in rate,0.8307210031347962,,,,,,,,,
total content opened,699,,,,,,,,,
%user opened,0.6959247648902821,,,,,,,,,
File,,,Link,,,Topic (feed),,,Topic (content),
Choice Map.pdf,0.0752351097179,,http://www.ted.com/talks/dan_pink_on_motivation,0.00940438871473,,all topics,0.783699059561,,all topics,0.645768025078,,,
ORG3402 Kursinformasjon v16.pptx,0.112852664577,,average,0.00940438871473,,beskjeder,0.235109717868,,beskjeder,0.0877742946708,,,
PILT.pptx,0.194357366771,,,,,beslutninger,0.0282131661442,,emosjoner,0.00313479623824,,,
Pensum og tema for undervisning vår 2016 (003).doc,0.310344827586,,,,,emosjoner,0.0188087774295,,feed,0.00313479623824,,,
Spilleregler for eiendomsmegling.docx,0.0564263322884,,,,,grupper-og-team,0.0501567398119,,grupper-og-team,0.00626959247649,,,
Spilleregler for finans.docx,0.0752351097179,,,,,kommunikasjon,0.0219435736677,,kursinformasjon,0.166144200627,,,
Økt 1_intro_motivasjon_trive.pptx,0.128526645768,,,,,kursinformasjon,0.241379310345,,ledereffektivitet,0.00313479623824,,,
Økt2_organisasjon_trive.ppt,0.489028213166,,,,,laering,0.025078369906,,motivasjon,0.0783699059561,,,
average,0.180250783699,,,,,ledelse-ved-endringer,0.025078369906,,oppsummering,0.00940438871473,,,
,,,,,,ledereffektivitet,0.0188087774295,,organisasjon,0.103448275862,,,
,,,,,,ledersituasjonen,0.0219435736677,,persepsjon,0.00940438871473,,,
,,,,,,makt,0.0188087774295,,personlighet,0.0219435736677,,,
,,,,,,motivasjon,0.181818181818,,pilt,0.0658307210031,,,
,,,,,,oppsummering,0.0626959247649,,average,0.0925970581143,,,
,,,,,,organisasjon,0.17868338558,,,,,,
,,,,,,persepsjon,0.0438871473354,,,,,,
,,,,,,personlighet,0.134796238245,,,,,,
,,,,,,pilt,0.0971786833856,,,,,,
,,,,,,average,0.121560431905,,,,,,
,,,,,,,,,,
averages open rates,0.176210507106,,,0.0266787764469,,,0.232438823969,,,0.152541326357
