KLS3551 Kulturledelse,,,,,,,,,,
File,,,Link,,,Topic (feed),,,Topic (content),
IMG_0384.JPG,0.0675105485232,,https://www.youtube.com/watch?v=Moc8C7uuq0g,0.0084388185654,,fagfilmer,0.122362869198,,fagfilmer,0.0210970464135,,,
IMG_4412.JPG,0.0126582278481,,average,0.0227848101266,,faglige-sporsmal,0.426160337553,,faglige-sporsmal,0.084388185654,,,
IMG_5011.JPG,0.0168776371308,,,,,foiler-til-hvert-kapittel,0.7805907173,,foiler-til-hvert-kapittel,0.717299578059,,,
IMG_6079.jpg,0.0126582278481,,,,,forbrukeratferd,0.691983122363,,forbrukeratferd,0.341772151899,,,
Kap 1-3 og intro til kurset KLASSE.ppt,0.582278481013,,,,,kursinformasjon1272,0.725738396624,,kursinformasjon1272,0.37552742616,,,
Kap 4 Beslutninger KLASSE.ppt,0.670886075949,,,,,average,0.602437880919,,average,0.339428035631,,,
Kap 5 Behov & motiv KLASSE.ppt,0.569620253165,,,,,,,,,,,,
Kjøleskap fam. Viken.JPG,0.042194092827,,,,,,,,,,,,
Kjøleskap.jpg,0.0590717299578,,,,,,,,,,,,
Kjølesksap.jpg,0.0717299578059,,,,,,,,,,,,
Multitaskere.png,0.0168776371308,,,,,,,,,,,,
TIMEPLAN 2016 tor OH1 ny.doc,0.354430379747,,,,,,,,,,,,
arbeidskrav.png,0.244725738397,,,,,,,,,,,,
be897b8a-4b71-498a-80cb-35263618b901.jpg,0.0126582278481,,,,,,,,,,,,
forbinder m fadferd oh1.png,0.383966244726,,,,,,,,,,,,
image.jpeg,0.210970464135,,,,,,,,,,,,
image.jpg,0.0084388185654,,,,,,,,,,,,
mitt kjøleskap.jpg,0.168776371308,,,,,,,,,,,,
motivajonsbilde fra Nicoline OH2.jpg,0.0717299578059,,,,,,,,,,,,
oversiktskart 2016.png,0.308016877637,,,,,,,,,,,,
average,0.18723628692,,,,,,,,,,,,
,,,,,,,,,,
ORG3402 Organisasjonsatferd og ledelse,,,,,,,,,,
File,,,Link,,,Topic (feed),,,Topic (content),
Choice Map.pdf,0.326018808777,,http://www.ted.com/talks/dan_pink_on_motivation,0.0219435736677,,all topics,1.15047021944,,all topics,0.981191222571,,,
ORG3402 Kursinformasjon v16.pptx,0.413793103448,,average,0.0219435736677,,beskjeder,0.579937304075,,beskjeder,0.222570532915,,,
PILT.pptx,0.394984326019,,,,,beslutninger,0.0971786833856,,beslutninger,0.012539184953,,,
Pensum og tema for undervisning vår 2016 (003).doc,0.761755485893,,,,,emosjoner,0.0815047021944,,emosjoner,0.0188087774295,,,
Spilleregler for eiendomsmegling.docx,0.272727272727,,,,,grupper-og-team,0.172413793103,,feed,0.00313479623824,,,
Spilleregler for finans.docx,0.322884012539,,,,,kommunikasjon,0.0658307210031,,grupper-og-team,0.0188087774295,,,
Økt 1_intro_motivasjon_trive.pptx,0.388714733542,,,,,kursinformasjon,0.576802507837,,kommunikasjon,0.00940438871473,,,
Økt2_organisasjon_trive.ppt,0.539184952978,,,,,laering,0.0971786833856,,kursinformasjon,0.385579937304,,,
average,0.427507836991,,,,,ledelse-ved-endringer,0.0971786833856,,laering,0.00940438871473,,,
,,,,,,ledereffektivitet,0.0783699059561,,ledelse-ved-endringer,0.0156739811912,,,
,,,,,,ledersituasjonen,0.0846394984326,,ledereffektivitet,0.012539184953,,,
,,,,,,makt,0.0783699059561,,ledersituasjonen,0.00626959247649,,,
,,,,,,motivasjon,0.435736677116,,makt,0.00940438871473,,,
,,,,,,oppsummering,0.175548589342,,motivasjon,0.235109717868,,,
,,,,,,organisasjon,0.442006269592,,oppsummering,0.0219435736677,,,
,,,,,,persepsjon,0.141065830721,,organisasjon,0.166144200627,,,
,,,,,,personlighet,0.288401253918,,persepsjon,0.0188087774295,,,
,,,,,,pilt,0.216300940439,,personlighet,0.0470219435737,,,
,,,,,,average,0.269940787182,,pilt,0.109717868339,,,
,,,,,,,,,average,0.121267117637,,,
,,,,,,,,,,
averages open rates,0.306117989,,,0.0443272030376,,,0.429868904818,,,0.198540915995
